RATING,CONCAT QUOTES
257,FALSE,Nakamit ng pilipinas ang Asia’s Richest Country During Marcos Era | Sumunod lang ang Japan Sa Atin (The Philippines was called Asia’s richest country during Marcos era| Japan trailed next to us).         
258,FALSE,"Marcoses are accused of revisionism, pinapalitan daw namin ang nangyari sa kasaysayan (some are saying that we are rewriting history). Who is doing revisionism? Nilagay nila sa libro, sa textbook ng mga bata na ang mga Marcos ganito ang ninakaw, ganito ang ginawa. Ngayon lumalabas sa korte, hindi totoo ang lahat ng sinabi ninyo, dahil hindi niyo naipakita (They put it in the books, the children’s textbooks that the Marcoses stole this, we did this. Now, the court came out with a decision that everything you say is not true because you failed to prove it). Source: National Press Club of the Philippines Official Facebook, Report to the Nation Media Forum, Jan. 10, 2020, watch from 16:44 to 17:26 Paano ko nasasabi ‘yun? ‘Yan ang desisyon ng korte, (How can I say that? That’s the decision of the court) ‘there was no evidence.’ That has always been our contention. And the reason na tumagal ng ganito ay propaganda, pampulitika (that this has been prolonged is because of propaganda, political). Source: watch from 18:00 to 19:00        "
259,FALSE,"Hontiveros may Hamon kay Duterte: Ipakulong Mo Na Kami Lahat, Kung Kaya Mo! Put us all in prison, if you can! Kung may bayag siya, kung gusto niya ipakulong na niya kami lahat para matapos na ang kanyang paghihirap (If he has balls, why doesn’t he just send us all to prison to end his sufferings), fond of scaring people without evidence.      "
260,FALSE,"JUST IN: Dahil sa Maling BINTANG kay Pres. Duterte ICC Prosecutor Bensouda, KUMPIRMADONG MAKUKULONG (Because of a false accusation against Pres. Duterte, ICC Prosecutor Bensouda, confirmed to be imprisoned)!         "
261,FALSE,"Papalitan na? Pres. Bongbong Marcos gustong ipalit si Cong. Marcoleta sa Dalawang hudas sa Senado (A replacement soon? Pres. Bongbong Marcos wants Rep. Marcoleta in place of two traitors in the Senate) JUST IN: HALA! PresMARCOS IPALIT si MARCOLETA sa SENADO CAYETANO TINULD0 KAN NA! (Oh, no! President Marcos to place Marcoleta in the Senate; Cayetano, finished!) ROBIN PRRD VPSARA        "
262,FALSE,"I would believe your sadness for Reina if you felt the same sadness for the mothers whose children were killed or abducted by the NPA. And then double killed after being silenced after their page HANDS OFF OUR CHILDREN were taken down by ‘fact checkers.’ Source: Krizette Laureta Chu official Facebook account, I would believe your sadness for Reina…, Oct. 18, 2020         "
263,FALSE,"Sabi mo Madam, dapat walang palakasan. Bakit iyong anak mong dumating derecho sa bahay, hindi dumaan sa Quarantine Protocol? (Madam, you said no one should be exempted. Why did your child who came back (from abroad) go straight to your house and not undergo quarantine protocol?) Source: Jay Sonza official Facebook account, Sabi mo Madam, dapat walang palakasan,.. (perma.cc), Dec. 31, 2021         "
264,FALSE,"Maaari pa ring makakuha ng COVID-19 at ma-ospital ang mga bata dahil dito, at maaari rin nila maipasa sa ibang tao (Children can still be infected with COVID-19 and be hospitalized, and also transmit the virus to others),         "
265,FALSE,"Malaking magandang balita. Osteoarthritis, Joint Pain, Hernia, Arthritis sa loob ng maraming taon, mawawala pagkatapos ng 3 linggong paggamit (Huge, good news. Osteoarthritis, joint pain, hernia, arthritis that lasted for many years will disappear in just 3 weeks of use).         "
266,FALSE,"We know that we’ve had the earliest, longest, arguably the most expensive lockdown in the world…Without jeopardizing anyone’s health, without threatening anyone with infection, I think it’s about time that we start localizing, to the smallest degree, to the smallest possible, quarantines. They cost too much; we can ill afford them. Source: CNN Philippines, The Source: Imee Marcos, Nov. 30, 2020, watch from 2:48 to 3:45         "
267,FALSE,"KAKAPASOK LANG! PRES BONGBONG UMAKSYON AGAD! TEDDY CASINO ARESTADO! RENATO REYES DINAMPOT! PNP AYOS (Just in! Bongbong Marcos took action! Teddy Casiño arrested! Renato Reyes picked up! Nice, PNP)!         "
268,FALSE,"greatest robbery of a government GUINNESS OFFICIALLY DELETES TITLE ‘GREATEST ROBBERY OF A GOVERNMENT’ FOR LACK OF EVIDENCE. no substantial evidence to back up such a claim. According to the representative and head of publishing and brand communications of Guinness, they find all the documents and proofs very malicious.      "
269,FALSE,"A strong earthquake with a preliminary magnitude of 7.6 struck central Japan today, January 1, 2024, causing a tsunami. A tsunami about 1 meter high hit part of the coast of the Sea of Japan, and a larger wave of up to 5 meters is expected… The footage shows damage to houses and other infrastructure; more details will be known later.         "
270,FALSE,"Lumantad na! LIHIM na ASAWA ni NOYNOY AQUINO, NAGSALITA na! KRIS NAGULANTANG (Exposed! Secret wife of Noynoy Aquino, has spoken out! Kris, startled).         "
271,FALSE,"the world’s best satire site. about Christian stuff, political stuff, and everyday life.        "
272,FALSE,PRRD AALISIN NA ANG CIVIL SERVICE ELIGIBILITY PARA MAGING REGULAR EMPLOYEE? (PRESIDENT RODRIGO ROA DUTERTE TO REMOVE CIVIL SERVICE ELIGIBILITY AS CONDITION FOR BECOMING A REGULAR EMPLOYEE?)         
273,FALSE,Sweet baby buried admist [sic] tears after. Contacting corona Virus-vidoe [sic] will make you cry.         
274,FALSE,"KAKAPASOK LANG TAGUMPAY! K-12 ni PNOY NA-IBASURA NA PBBM at VPSARA PIRMADO na K-10 NEW CURRICULUM.!! (Just in, victory! K to 12 of former President Noynoy Aquino was junked. President Bongbong Marcos and Vice President Sara Duterte signed the new K to 10 curriculum).         "
275,FALSE,LENI ROBREDO SA WAKAS UMAMIN DIN NA WALANG NAGANAP NA DAYAAN SA ELEKSYON (Leni Robredo finally admitted that no electoral fraud happened during the election)! Hindi ko po sinasabing walang dayaan na nangyari. Ang sinasabi ko lang… walang nakita ‘yong ating mga teams (I’m not saying that no electoral fraud happened. I’m only saying that… our teams didn’t see anything).        
276,FALSE,24 ORAS EXPRESS AUSTRALIA AT PILIPINAS BUMANAT NASA WEST PHILIPPINE SEA (AUSTRALIA AND THE PHILIPPINES ATTACKED IN THE WEST PHILIPPINE SEA)! VINES BREAKING NEWS VIRAL.         
277,FALSE,Russia vs. Ukraine war start (sic).         
278,FALSE,Grabe Pala Yung bagyong egay sa china (Typhoon Egay in China is severe).         
279,FALSE,"KAPAPASOK LANG (JUST IN)! KARMA! PRES MARCOS may MATINDING UTOS, GMA NETWORK SUMU-SUBRA na KAYO TUMIGIL KAYO (PRES MARCOS HAS A SERIOUS ORDER, GMA NETWORK YOU HAVE GONE TOO FAR STOP IT)! LAGOT! IPAPA-SARA NA ITO ANG MATINDING UTOS NG PANGULO. SUBRA NA PANINIRA NINYO (YOU’RE IN TROUBLE! WILL BE CLOSED DOWN THIS IS THE SERIOUS ORDER OF THE PRESIDENT. YOUR ATTACKS ARE TOO MUCH)!        "
280,FALSE,REST IN PEACE PURA LUKA VEGA. Filipino artist | Influencer | Drag Queen. 1990-2023.         
281,FALSE,"OMG HISTORICAL ITO! NGAYON LANG ITO NANGYARI PBBM REWARD CASH CHEQUE PARA SA MGA ATLETANG PILIPINO (Oh my God! This is historical. This happened only now. President Bongbong Marcos reward cash [and] cheque to Filipino athletes). PBBM REWARD PARA SA MGA ATLETANG PILIPINO HETO NA! NAGULAT ANG LAHAT NGAYON LANG ITO NANGYARI GRABE BUMAHA NG CASH CHEQUE SA MALAKANYANG PUMILA ANG LAHAT. (PBBM’s reward for Filipino athletes is here! Everyone was shocked, this happened only now. Amazing, cash [and] cheque flooded Malacañang. Everybody lined up.)        "
282,FALSE,CHINA VS PILIPINAS JAPAN AMERICA BUMANAT NA (HIT BACK)! PHILIPPINE VINES BREAKING NEWS VIRAL.         
283,FALSE,"an antigenic preparation of a typically inactivated or attenuated… pathogenic agent (such as a bacterium or virus) or one of its components or products (such as a protein or toxin). What is this toxin? It’s graphene oxide that they put in. They themselves have admitted that there is poison. revised to reflect more scientifically accurate language… and to provide more context and detail than previously possible in print dictionaries,       "
284,FALSE,"Inside Indonesia airline before crashing, Tears and crying in Indonesia airline before crashing.        "
285,FALSE,GRABE! NAGIMBAL ang BUONG MUNDO HETO na! (Amazing! The whole world was shocked. Here it is!) $987Billion MARCOS ACCOUNT BRUSSELS BELGIUM DILAWAN NGANGA (Yellows were dumbfounded)!         
286,FALSE,"FOR YOUR INFO – NEW COVID WAVE IN METRO MANILA – Dr. Ruth Divinagracia Pulmonary & Critical Care Doctor St. Luke Medical Center Covid ICU in SLMC is now full. Most of the cases are covid-induced bad commorbidities (sic). Big number of patients have been vaccinated but not boosted. We are anticipating the number to go up after the holidays. Suggesting to limit socializing, specially occasions where you will have to remove your masks. Still suggesting to use N95 and not KN95 masks. If you have families and friends with underlying commorbidities (sic), please let them know to be very careful and cautious as to the event/occasion that they are attending and mask removal. Thanks.         "
287,FALSE,"PAF helicopter crash victim in Bohol had to wait for Bong Go because he told them that he would ‘assist’ the victim. Wala naman aniyang naantala sa operasyon (The operation, he said, was not stalled),        "
288,FALSE,"Congratulation (sic) to Dr. Willie Fabunan, Filipino Scientist Discovered Vaccine for COVID-19. the scientist who discovered and invented the cure for the coronavirus disease Hindi po nila pwedeng gamitin iyan sa ating kababayan na walang pag-aaral na ginawa para masabi na ito ay tama o ito ay mali. So kailangan po nilang iparehistro po iyan para macheck natin (They cannot use it on people without [the vaccine] being tested to determine if it is safe or not. So they need to have it registered so we can study it), Do not use if it is unregistered,      "
289,FALSE,BANTAG BALIK BUCOR NA!!! REMULLA AT CATAPANG BAKIT MASYADONG KABADO KAY BANTAG (Bantag returns to BuCor!!! Why are Remulla and Catapang so nervous about Bantag)???         
290,FALSE,"Coffee break chika (gossip). There is no LUMAD. ‘LUMAD’, like ‘Red[-]tagging’, is a word the CPP NPA (New People’s Army) NDF (National Democratic Front of the Philippines) made up to make their disgusting goals of fundraising and the destruction of our country easier. So kung baga sa inumin, mas madaling ibenta ang ‘MILO’ kesa ‘chocolate drink’ (for instance in drinks, [the brand] ‘MILO’ is easier to sell than ‘chocolate drink’). Source: Communications Undersecretary Lorraine Marie Badoy official Facebook account, Coffee break chika. There is no LUMAD…, Feb. 19, 2021, see archived version         "
291,FALSE,Wala daw namatay sa BAKULAM sa Pinas. Talagang wala kayong mare report. Di n’yo naman tina track. Ang meron kayo c0víd tracer. Wala tayong bakulam death tracer sa Pinas.         
292,FALSE,"PTPA,, Manila Subway project update!!!! S pnhon lng ni tatay degzz nngyyri to!!! D m mashare dilawan k ksi (This is happening only during the time of Father Duterte!!! You can’t share because you’re yellow)!!!         "
293,FALSE,"BREAKING NEWS… JOMA SISON, founder ng CPPNPANDF (sic), diumano, patay na… (founder of CPP-NPA-NDF, allegedly, has died). NPA leader joma sison Patay na (is dead)… Rest in hell. Matagal mo nang binaboy ang bansa … (You have long ruined the country).        "
294,FALSE,Ang inyong mga anak ay hindi ninyo mga anak. Dumaan lang sila sa inyo ngunit hindi niyo sila pag-aari (Your children are not yours. They came through you but they do not belong to you).         
295,FALSE,"Regalo yun sa Pamilya Marcos kaya walang resibo (It [the jewels] was a gift to the Marcoses, that’s why there’s no receipt).         "
296,FALSE,"US AT PILIPINAS, NAGPADALA NG 17,680 NA SUNDALO SA SOUTH CHINA SEA! MGA CHINESE BOATS NAPAALIS NA (U.S. and the Philippines sent 17,680 soldiers to the South China Sea! Chinese boats driven out)!         "
297,FALSE,KIKO/RISA TANDEM KASADO na sa 2028/LENI ROBREDO NILAGLAG!KIKO NATALO daw SIYA DAHIL sa FAKE NEWS! (KIKO/RISA TANDEM NOW FINAL FOR 2028/LENI ROBREDO DROPPED! KIKO SAID HE allegedly LOST BECAUSE of FAKE NEWS)         
298,FALSE,disseminated intravascular coagulation (pulmonary thrombosis)         
299,FALSE,"CHINA NAGULAT SA MARTIAL LAW! GRABE PRES BBM! LALABAN NA TAYO! LAST WARNING SA WPS! BUOMUNDO (sic) UMALMA. (China was shocked with Martial Law! Amazing, President Bongbong Marcos! We will fight! This is the last warning on the West Philippine Sea! The whole world objected.         "
300,FALSE,US diplomat: We returned the Balangiga Bells because of Pres. Duterte.         
301,FALSE,KAKAPASOK LANG SA WAKAS! VPSARA UMAKSYON NA! GENERAL BANTAG BALIK BUCOR! CATAPANG UMAMIN NA REMULLA (JUST IN FINALLY! VPSARA TOOK ACTION! GENERAL BANTAG BACK TO BUCOR! CATAPANG ALREADY CONFESSED REMULLA). BANTAG IBABALIK NA. ITO ANG MATINDING UTOS NI VP SARA (BANTAG WILL BE REINSTATED. THIS IS THE INTENSE ORDER OF VP SARA).        
302,FALSE,categorically denies the false story         
303,FALSE,"WALA UTANG ANG MGA PILIPINO SA AMA MO! | Bagkus Ang Ama Mo Ang Dahilan Kung Bakit Nagdeklara Nang MARTIAL LAW (Filipinos don’t owe your father anything! In fact, your father was the reason why martial law was declared)!         "
304,FALSE,YES! PINALITAN NA! (Renamed!) NAIA TO MANILA INTERNATIONAL AIR PORT! PRES. BBM IDOL RAFFY SARA DU30! GOODNEWS! Gadon questions legality of 33-year old law renaming MIA to NAIA        
305,FALSE,"Unang-una palaging sinasabi niya (Duterte) na, ‘Meron akong puwang diyan, may bintana ako palagi diyan. Sapagkat para sa akin ayaw ko nang magkaroon ng patayan ng mga kapwa Pilipino’ (Not really. First and foremost, [the president has] always said that he is open to it, that the window is always open. Because [he] does not want Filipinos killing each other anymore.)…’ Source: Presidential Communications Operations Office, Interview with Secretary Salvador Panelo by Ted Failon/Failon Ngayon/DZMM, Jan. 2, 2020         "
306,FALSE,# UFO IN MIAMI FLORIDA? #fypシ゚viralシ #reelsfb #fyp. Proof of Miami Bayside Aliens? #miami #baysidemiami #aliens #ufo.        
307,FALSE,"𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚 𝗡𝗘𝗪𝗦. A Tibetan monk, discovered in a mountain cave in Nepal this January 26, 2023, It’s now considered as the oldest person in the world at 206 𝘠𝘌𝘈𝘙𝘚 𝘖𝘓𝘋! He was found in a state of deep meditation called, ‘takatet.’ ‘If the meditator can continue to stay in this meditative state, he can become a Buddha,’ Dr Kerzin said. Archaeologists first thought he was a mummy but then noticed that he has vital signs and is alive! Among his things, they found an old scroll that says, ‘Maniwala’y ulaga’.         "
308,FALSE,"Ang diperensya diyan, sinasabi na kasi na ninakaw (ang $650 million). Hindi naman ninakaw eh. Sa kanila ‘yun eh. ‘Yun ang diperensya. (The problem there is, they’ve been saying these were stolen. They were not stolen. That’s theirs. That’s the problem.) Source: ABS-CBN News Channel 24/7, Why Chavit Singson is campaigning for Bongbong Marcos, Sara Duterte? | ANC, Feb. 18, 2022, watch from 12:12 to 12:18 Ipagpalagay mo, worse comes to worst or whatever, tama ka, ano naman ang kasalanan ng anak (Marcos Jr.)? (Granting, if worse comes to worst or whatever, that you are correct, what is the fault of the son?) Source: watch from 15:59 to 16:05        "
